Size,Price,Number Available
11,$775,1
11,$781,1
7.5,$792,1
7.5,$800,1
10.5,$840,1
7.5,$840,1
10.5,$849,1
10.5,$850,1
7,$854,1
9.5,$875,1
10.5,$887,1
12.5,$889,1
8.5,$893,1
8.5,$897,1
9.5,$899,1
7.5,$899,1
8.5,$900,1
9,$900,1
7,$900,1
11.5,$904,1
10.5,$887,1
12.5,$889,1
8.5,$893,1
8.5,$897,1
9.5,$899,1
7.5,$899,1
8.5,$900,1
9,$900,1
7,$900,1
11.5,$904,1
