Size,Price,Number Available
9.5,$250,1
13,$255,1
9.5,$275,1
11.5,$290,1
12,$290,1
12,$295,1
10,$300,1
16,$300,1
15,$300,1
13,$300,1
11.5,$300,1
11,$312,1
11,$313,1
11,$315,1
11,$320,1
9,$325,1
11,$325,1
10.5,$325,1
10,$327,1
10.5,$330,1
11.5,$300,1
11,$312,1
11,$313,1
11,$315,1
11,$320,1
9,$325,1
11,$325,1
10.5,$325,1
10,$327,1
10.5,$330,1
