Size,Price,Number Available
9K,$255,1
9K,$263,1
6K,$300,1
9K,$300,1
7K,$320,1
7K,$324,1
5K,$329,1
5K,$330,1
10K,$330,1
8K,$335,1
8K,$341,2
7K,$345,1
6K,$348,1
10K,$350,1
6K,$350,1
5K,$371,1
5K,$375,1
9K,$382,1
10K,$398,1
5K,$435,1
8K,$341,2
7K,$345,1
6K,$348,1
10K,$350,1
6K,$350,1
5K,$371,1
5K,$375,1
9K,$382,1
10K,$398,1
5K,$435,1
10K,$440,1
10K,$450,1
