Size,Price,Number Available
4.5,$115,1
6.5,$135,1
4,$135,1
4.5,$136,1
6,$137,1
4.5,$137,4
6,$138,1
6,$139,2
6.5,$139,1
5,$139,1
5,$140,3
6.5,$142,1
5.5,$144,5
7,$145,1
5,$145,1
7,$148,1
5,$150,3
12.5,$150,1
11,$150,1
6.5,$150,1
