Size,Price,Number Available
9,$262,1
9,$262,1
9,$263,1
9,$264,1
9,$265,1
9.5,$265,2
9,$266,2
8.5,$268,1
8.5,$268,2
9.5,$269,2
10,$270,1
9.5,$270,1
9.5,$270,4
8.5,$270,3
9,$272,1
10,$272,1
10,$273,1
9,$273,1
8.5,$273,1
10,$274,1
10,$270,1
9.5,$270,1
9.5,$270,4
8.5,$270,3
9,$272,1
10,$272,1
10,$273,1
9,$273,1
8.5,$273,1
10,$274,1
