Size,Price,Number Available
9,$505,1
11.5,$500,1
9,$500,1
11,$450,1
10,$404,1
12,$400,1
10,$400,1
10.5,$391,1
9.5,$360,1
10,$336,1
9,$330,1
12.5,$300,1
8.5,$300,1
11,$200,1
7.5,$150,1
12.5,$99,1
