Size,Price,Number Available
9.5,$150,1
10,$145,1
9.5,$144,1
10.5,$140,1
7.5,$140,1
9.5,$140,1
8.5,$135,2
9,$135,1
10.5,$129,2
10.5,$128,1
8,$126,1
13,$125,1
8,$125,1
9,$125,2
11,$122,1
11,$121,1
11,$120,1
12,$120,1
6.5,$120,1
10.5,$119,1
8,$126,1
13,$125,1
8,$125,1
9,$125,2
11,$122,1
11,$121,1
11,$120,1
12,$120,1
6.5,$120,1
10.5,$119,1
6.5,$115,1
8.5,$111,1
11,$110,1
9,$110,3
9,$105,1
12.5,$105,1
8.5,$105,1
14,$105,1
10,$102,2
14,$101,1
