Size,Price,Number Available
16,$500,1
5.5,$495,1
4.5,$485,1
5.5,$473,1
5.5,$472,1
4.5,$459,1
4.5,$456,1
6,$454,1
5,$452,1
4.5,$451,1
6.5,$451,1
4.5,$451,1
6,$451,1
5.5,$450,1
5,$450,1
6.5,$450,1
5,$449,1
4,$449,1
6.5,$449,1
4,$447,1
6.5,$451,1
4.5,$451,1
6,$451,1
5.5,$450,1
5,$450,1
6.5,$450,1
5,$449,1
4,$449,1
6.5,$449,1
4,$447,1
5,$446,1
6,$445,1
6.5,$445,1
5,$445,1
6,$444,1
6.5,$444,1
6,$443,1
6.5,$443,1
6.5,$442,2
5.5,$440,1
