Size,Price,Number Available
8,$475,1
9.5,$450,1
11,$420,1
11,$400,1
10.5,$400,1
9,$360,1
9,$357,1
5.5,$355,1
12,$350,1
10,$350,1
5.5,$350,1
8.5,$340,1
5,$325,2
5.5,$322,1
4,$321,2
4.5,$320,1
8.5,$320,1
6.5,$310,1
6.5,$308,1
13,$305,1
5.5,$350,1
8.5,$340,1
5,$325,2
5.5,$322,1
4,$321,2
4.5,$320,1
8.5,$320,1
6.5,$310,1
6.5,$308,1
13,$305,1
13,$301,1
12,$300,1
14,$300,1
9,$300,1
12.5,$281,1
12,$275,1
10,$264,1
7.5,$255,1
6,$250,1
7,$245,1
