Size,Price,Number Available
12.5,$790,1
6.5,$785,2
12.5,$740,1
14,$720,1
6,$700,1
5.5,$700,2
4.5,$700,1
11.5,$698,1
6,$695,1
11.5,$690,1
9.5,$681,2
8,$681,1
9.5,$673,1
8,$673,1
6.5,$670,1
9.5,$670,1
7.5,$668,1
7.5,$667,1
9.5,$665,1
11.5,$661,1
9.5,$681,2
8,$681,1
9.5,$673,1
8,$673,1
6.5,$670,1
9.5,$670,1
7.5,$668,1
7.5,$667,1
9.5,$665,1
11.5,$661,1
