Size,Price,Number Available
5,$150,1
7,$150,1
6,$150,1
11,$189,1
8,$189,1
13,$189,1
8.5,$189,1
10.5,$189,1
11.5,$189,1
9,$189,1
9.5,$189,1
10,$189,1
12,$189,1
8.5,$200,1
10.5,$200,1
9,$200,1
12,$200,1
11,$200,1
8,$200,1
9.5,$189,1
10,$189,1
12,$189,1
8.5,$200,1
10.5,$200,1
9,$200,1
12,$200,1
11,$200,1
8,$200,1
