Size,Price,Number Available
12,$180,1
10,$199,1
10,$200,1
9.5,$205,1
9.5,$208,1
9.5,$210,1
8,$211,1
8,$212,1
14,$213,1
11.5,$213,1
14,$214,1
11.5,$214,1
7.5,$215,1
13,$215,1
10.5,$215,1
10,$215,2
9,$215,2
11,$215,1
12,$215,1
8.5,$215,1
14,$214,1
11.5,$214,1
7.5,$215,1
13,$215,1
10.5,$215,1
10,$215,2
9,$215,2
11,$215,1
12,$215,1
8.5,$215,1
14,$225,1
11,$229,1
13,$250,1
