Size,Price,Number Available
10,$220,1
9.5,$220,1
9,$220,1
12,$250,1
9,$250,1
11,$250,1
13,$250,1
10,$250,1
8,$250,1
9.5,$255,1
10.5,$258,1
8.5,$270,1
7,$280,1
