Size,Price,Number Available
11,$110,1
6,$110,1
10.5,$110,1
11.5,$110,1
10,$110,1
9.5,$110,1
8,$110,1
5,$110,1
8.5,$110,1
13,$110,1
9,$110,1
7,$110,1
9,$110,1
7,$110,1
