Size,Price,Number Available
10.5,$495,1
9,$495,1
8,$495,1
12,$495,1
9.5,$495,1
8.5,$495,1
7.5,$495,1
11.5,$495,1
10,$495,1
11,$495,1
13,$495,1
13.5,$595,1
12.5,$595,1
13,$495,1
13.5,$595,1
12.5,$595,1
