Size,Price,Number Available
10,$225,1
10,$230,1
8.5,$230,1
12,$240,1
9.5,$250,1
9.5,$265,1
12,$285,1
12,$290,1
9,$309,1
9,$310,1
10.5,$315,1
10.5,$320,1
12,$320,1
7.5,$350,1
8.5,$350,1
8,$350,1
6.5,$350,1
11,$350,1
6,$350,1
7,$350,1
10.5,$315,1
10.5,$320,1
12,$320,1
7.5,$350,1
8.5,$350,1
8,$350,1
6.5,$350,1
11,$350,1
6,$350,1
7,$350,1
