Size,Price,Number Available
9.5,$120,1
10,$120,1
9,$120,1
8,$120,1
8.5,$120,1
10.5,$125,1
11,$125,1
13,$125,1
11.5,$125,1
12,$125,1
8,$170,1
10.5,$170,1
11,$170,1
13,$170,1
12,$170,1
8.5,$170,1
9.5,$170,1
10,$170,1
9,$170,1
8,$170,1
10.5,$170,1
11,$170,1
13,$170,1
12,$170,1
8.5,$170,1
9.5,$170,1
10,$170,1
9,$170,1
