Size,Price,Number Available
6,$105,1
9,$105,1
8,$105,1
10.5,$105,1
5,$105,1
11.5,$105,1
7,$105,1
8.5,$105,1
13,$105,1
11,$106,1
9.5,$106,1
10,$106,1
9.5,$106,1
10,$106,1
