Size,Price,Number Available
11,$95,1
9.5,$95,1
10,$95,1
10,$99,1
9,$100,1
11,$100,1
10.5,$100,2
10,$100,2
8,$100,1
11.5,$100,1
9.5,$100,1
8,$105,1
8.5,$105,1
11.5,$105,1
10,$105,1
9,$105,1
11,$105,1
10.5,$105,1
10.5,$110,1
12,$140,1
9.5,$100,1
8,$105,1
8.5,$105,1
11.5,$105,1
10,$105,1
9,$105,1
11,$105,1
10.5,$105,1
10.5,$110,1
12,$140,1
